customer_city,customer_state,product_category_name_english,total_orders,avg_payment_value,avg_payment_installments,avg_freight_value,avg_price,avg_products_ordered
"primavera do leste",MT,sports_leisure,3,229.813333,2.6667,33.546667,196.266667,3
"primavera do leste",MT,auto,3,169.636667,1.3333,20.006667,149.630000,3
"primavera do leste",MT,watches_gifts,3,153.433333,5.6667,30.550000,122.883333,3
querencia,MT,health_beauty,2,53.790000,2.0000,18.795000,34.995000,2
"reserva do cabacal",MT,construction_tools_construction,1,377.060000,8.0000,39.060000,338.000000,1
"reserva do cabacal",MT,furniture_decor,1,63.820000,1.0000,17.920000,45.900000,1
"ribeirao cascalheira",MT,fashion_bags_accessories,1,67.390000,1.0000,37.490000,29.900000,1
ribeiraozinho,MT,cool_stuff,1,272.320000,1.0000,32.330000,239.990000,1
ribeiraozinho,MT,watches_gifts,1,85.690000,4.0000,25.700000,59.990000,1
"rio branco",MT,health_beauty,1,31.690000,3.0000,16.790000,14.900000,1
"rio branco",MT,baby,1,29.580000,1.0000,19.590000,9.990000,1
"rio branco",MT,watches_gifts,1,81.120000,4.0000,22.120000,59.000000,1
rondonopolis,MT,sports_leisure,8,217.264000,2.2000,22.315000,131.550000,8
rondonopolis,MT,health_beauty,8,202.782500,3.6250,26.062500,176.720000,8
"salto do ceu",MT,bed_bath_table,1,141.330000,6.0000,18.430000,122.900000,1
"salto do ceu",MT,telephony,1,34.280000,3.0000,16.790000,17.490000,1
"santo antonio do leste",MT,bed_bath_table,1,237.550000,1.0000,88.550000,149.000000,1
"santo antonio do leverger",MT,luggage_accessories,1,124.410000,1.0000,27.410000,97.000000,1
"sao felix do araguaia",MT,health_beauty,1,134.640000,4.0000,17.920000,49.400000,1
"sao jose do rio claro",MT,auto,1,113.070000,6.0000,35.070000,78.000000,1
"sao jose do rio claro",MT,bed_bath_table,1,237.980000,4.0000,17.980000,220.000000,1
"sao jose do xingu",MT,bed_bath_table,1,72.520000,5.0000,23.220000,49.300000,1
"sao jose dos quatro marcos",MT,home_construction,1,268.450000,5.0000,68.450000,200.000000,1
"sao jose dos quatro marcos",MT,telephony,1,43.780000,4.0000,16.790000,26.990000,1
sapezal,MT,watches_gifts,3,188.456667,2.3333,21.123333,167.333333,3
sinop,MT,furniture_decor,5,210.753750,6.0000,32.176250,91.110000,5
sinop,MT,watches_gifts,5,190.846667,3.0000,20.528333,202.283333,5
sorriso,MT,health_beauty,5,270.064286,6.2857,20.297143,194.498571,7
tabapora,MT,auto,1,138.050000,2.0000,28.150000,109.900000,1
tabapora,MT,pet_shop,1,148.020000,2.0000,43.020000,105.000000,1
"tangara da serra",MT,stationery,2,86.445000,5.5000,26.455000,59.990000,2
"tangara da serra",MT,computers_accessories,2,327.475000,7.0000,45.525000,281.950000,2
"tangara da serra",MT,cool_stuff,2,430.985000,2.5000,44.995000,385.990000,2
"tangara da serra",MT,perfumery,2,137.720000,5.5000,19.275000,118.445000,2
"tangara da serra",MT,telephony,2,59.415000,2.5000,19.425000,39.990000,2
tapurah,MT,sports_leisure,1,145.110000,1.0000,20.110000,125.000000,1
"terra nova do norte",MT,housewares,1,208.070000,1.0000,48.170000,159.900000,1
"terra nova do norte",MT,perfumery,1,157.320000,1.0000,17.420000,139.900000,1
"terra nova do norte",MT,toys,1,133.960000,2.0000,24.960000,109.000000,1
"uniao do sul",MT,fashion_shoes,1,249.200000,1.0000,28.500000,220.700000,1
"varzea grande",MT,cool_stuff,4,192.377500,1.2500,22.505000,169.872500,4
vera,MT,toys,1,144.540000,10.0000,35.140000,89.900000,1
vera,MT,stationery,1,30.895000,1.0000,16.790000,45.000000,1
vera,MT,bed_bath_table,1,129.910000,6.0000,20.010000,109.900000,1
vera,MT,telephony,1,144.540000,10.0000,1.510000,17.990000,1
"vila bela da santissima trindade",MT,telephony,1,46.780000,4.0000,16.790000,29.990000,1
"vila rica",MT,garden_tools,1,198.820000,1.0000,39.410000,60.000000,1
"vila rica",MT,furniture_decor,1,69.850000,3.0000,17.930000,51.920000,1
"vila rica",MT,telephony,1,66.690000,3.0000,16.790000,49.900000,1
abaetetuba,PA,computers_accessories,3,557.058000,7.8000,46.872000,229.974000,3
altamira,PA,health_beauty,3,195.887500,1.7500,22.097500,123.195000,3
ananindeua,PA,computers_accessories,11,221.020000,2.8462,29.964615,273.172308,11
"augusto correa",PA,cool_stuff,1,159.300000,3.0000,29.310000,129.990000,1
"augusto correa",PA,fashion_bags_accessories,1,83.900000,3.0000,24.900000,59.000000,1
"augusto correa",PA,watches_gifts,1,196.800000,3.0000,37.800000,159.000000,1
"aurora do para",PA,watches_gifts,1,115.460000,5.0000,37.460000,78.000000,1
barcarena,PA,sports_leisure,1,301.310000,4.0000,59.310000,242.000000,1
barcarena,PA,market_place,1,296.510000,3.0000,38.940000,257.570000,1
barcarena,PA,housewares,1,411.350000,1.0000,40.150000,371.200000,1
barcarena,PA,health_beauty,1,92.680000,7.0000,37.080000,55.600000,1
barcarena,PA,computers_accessories,1,52.740000,5.0000,24.840000,27.900000,1
barcarena,PA,auto,1,169.080000,3.0000,39.180000,129.900000,1
belem,PA,health_beauty,49,275.003673,3.6122,32.614286,242.389388,40
benevides,PA,health_beauty,1,79.800000,2.0000,20.810000,58.990000,1
benevides,PA,sports_leisure,1,263.230000,2.0000,93.330000,169.900000,1
"bom jesus do tocantins",PA,telephony,1,192.070000,1.0000,43.070000,149.000000,1
"bom jesus do tocantins",PA,toys,1,89.220000,5.0000,29.440000,149.000000,1
"bom jesus do tocantins",PA,fashion_bags_accessories,1,67.975000,5.0000,26.050000,109.900000,1
bonito,PA,watches_gifts,1,282.070000,8.0000,27.070000,255.000000,1
bonito,PA,fashion_bags_accessories,1,75.530000,3.0000,25.630000,49.900000,1
braganca,PA,cool_stuff,2,208.055000,5.5000,26.155000,181.900000,2
"brasil novo",PA,bed_bath_table,1,258.680000,2.0000,38.680000,220.000000,1
"brasil novo",PA,musical_instruments,1,66.790000,1.0000,26.890000,39.900000,1
"brasil novo",PA,telephony,1,70.630000,2.0000,25.630000,45.000000,1
"breu branco",PA,bed_bath_table,1,85.790000,1.0000,28.800000,56.990000,1
"breu branco",PA,health_beauty,1,352.550000,1.0000,27.550000,325.000000,1
"breu branco",PA,home_appliances,1,137.360000,1.0000,37.610000,99.750000,1
breves,PA,auto,1,710.190000,8.0000,101.190000,609.000000,1
cameta,PA,stationery,1,152.730000,3.0000,42.830000,109.900000,1
cameta,PA,perfumery,1,181.550000,2.0000,38.550000,143.000000,1
cameta,PA,health_beauty,1,98.740000,1.0000,26.740000,72.000000,1
cameta,PA,telephony,1,88.830000,8.0000,20.930000,67.900000,1
"canaa dos carajas",PA,telephony,2,58.075000,1.0000,25.630000,32.445000,2
"canaa dos carajas",PA,watches_gifts,2,138.715000,1.5000,49.220000,89.495000,2
capanema,PA,health_beauty,2,85.043333,4.6667,43.826667,92.156667,2
"capitao poco",PA,baby,1,262.070000,2.0000,82.080000,179.990000,1
"capitao poco",PA,auto,1,206.030000,4.0000,26.540000,179.490000,1
"capitao poco",PA,bed_bath_table,1,72.790000,3.0000,26.890000,45.900000,1
carajas,PA,baby,1,185.930000,3.0000,21.600000,164.330000,1
carajas,PA,consoles_games,1,111.130000,2.0000,51.140000,59.990000,1
carajas,PA,health_beauty,1,142.890000,1.0000,42.990000,99.900000,1
carajas,PA,sports_leisure,1,206.610000,2.0000,47.610000,159.000000,1
castanhal,PA,health_beauty,3,200.996667,2.3333,28.333333,172.663333,3
"conceicao do araguaia",PA,watches_gifts,3,213.413333,1.6667,42.413333,171.000000,3
"concordia do para",PA,agro_industry_and_commerce,1,821.930000,10.0000,121.950000,699.980000,1
"concordia do para",PA,health_beauty,1,132.810000,5.0000,42.910000,89.900000,1
"concordia do para",PA,watches_gifts,1,166.160000,5.0000,26.260000,139.900000,1
curralinho,PA,health_beauty,1,355.290000,1.0000,41.632500,47.190000,4
curuca,PA,telephony,3,201.483333,2.3333,26.583333,174.900000,2
"dom eliseu",PA,fashion_bags_accessories,1,57.630000,1.0000,25.630000,32.000000,1
"dom eliseu",PA,perfumery,1,82.670000,1.0000,25.680000,56.990000,1
"dom eliseu",PA,sports_leisure,1,173.900000,2.0000,26.960000,59.990000,1
"dom eliseu",PA,baby,1,80.125000,2.0000,40.350000,119.900000,1
"dom eliseu",PA,computers_accessories,1,40.630000,4.0000,25.630000,15.000000,1
"floresta do araguaia",PA,fashion_male_clothing,1,186.790000,2.0000,56.800000,129.990000,1
"garrafao do norte",PA,toys,1,116.000000,2.0000,29.010000,86.990000,1
"garrafao do norte",PA,sports_leisure,1,506.400000,6.0000,40.400000,466.000000,1
"garrafao do norte",PA,bed_bath_table,1,139.600000,7.0000,29.700000,109.900000,1
"goianesia do para",PA,baby,1,242.890000,8.0000,29.890000,213.000000,1
"goianesia do para",PA,health_beauty,1,424.680000,5.0000,44.690000,379.990000,1
"goianesia do para",PA,computers_accessories,1,297.140000,10.0000,28.140000,269.000000,1
"hidreletrica tucurui",PA,sports_leisure,2,147.910000,4.5000,35.465000,112.445000,2
igarape-acu,PA,watches_gifts,1,94.760000,2.0000,25.760000,69.000000,1
igarape-miri,PA,telephony,1,65.030000,1.0000,37.040000,27.990000,1
"ipixuna do para",PA,sports_leisure,1,128.090000,1.0000,29.090000,99.000000,1
"ipixuna do para",PA,telephony,1,114.900000,4.0000,25.900000,89.000000,1
itaituba,PA,telephony,1,134.060000,1.0000,37.040000,29.990000,1
itaituba,PA,watches_gifts,1,152.500000,5.0000,37.500000,115.000000,1
itaituba,PA,toys,1,106.070000,5.0000,37.170000,68.900000,1
itupiranga,PA,health_beauty,1,602.380000,4.0000,203.380000,399.000000,1
jacareacanga,PA,fashion_bags_accessories,1,43.020000,2.5000,37.040000,49.000000,1
jacunda,PA,home_appliances,1,61.530000,1.0000,25.630000,35.900000,1
jacunda,PA,auto,1,90.730000,1.0000,25.730000,65.000000,1
jacunda,PA,perfumery,1,82.670000,1.0000,25.680000,56.990000,1
jacunda,PA,small_appliances,1,1052.490000,8.0000,52.590000,999.900000,1
jacunda,PA,telephony,1,306.980000,1.0000,21.500000,131.990000,1
jacunda,PA,baby,1,250.420000,4.0000,70.480000,179.940000,1
juruti,PA,bed_bath_table,1,75.530000,1.0000,25.630000,49.900000,1
"mae do rio",PA,tablets_printing_image,1,80.560000,3.0000,25.660000,54.900000,1
"mae do rio",PA,health_beauty,1,123.050000,2.0000,29.060000,93.990000,1
maraba,PA,bed_bath_table,3,156.186667,4.3333,37.220000,118.966667,3
marituba,PA,bed_bath_table,2,148.340000,3.5000,23.390000,124.950000,2
marituba,PA,fashion_bags_accessories,2,55.440000,1.0000,22.995000,32.445000,2
marituba,PA,cool_stuff,2,176.260000,1.5000,29.310000,146.950000,2
marituba,PA,watches_gifts,2,54.835000,2.0000,18.335000,36.500000,2
medicilandia,PA,consoles_games,1,43.140000,1.0000,34.150000,8.990000,1
mocajuba,PA,fashion_underwear_beach,1,85.600000,4.0000,25.700000,59.900000,1
moju,PA,computers_accessories,1,73.740000,4.0000,28.750000,44.990000,1
moju,PA,electronics,1,187.990000,3.0000,49.990000,138.000000,1
moju,PA,telephony,1,50.620000,1.0000,25.630000,24.990000,1
moju,PA,toys,1,60.530000,1.0000,25.630000,34.900000,1
"mojui dos campos",PA,perfumery,1,112.120000,1.0000,27.130000,84.990000,1
"mojui dos campos",PA,sports_leisure,1,68.750000,1.0000,34.150000,34.600000,1
"monte alegre",PA,watches_gifts,1,149.260000,3.0000,25.630000,49.000000,1
"morada nova",PA,health_beauty,1,97.320000,3.0000,37.330000,59.990000,1
murucupi,PA,electronics,1,162.130000,12.0000,32.230000,129.900000,1
"nova esperanca do piria",PA,watches_gifts,1,2252.660000,8.0000,53.660000,2199.000000,1
"nova ipixuna",PA,auto,1,517.030000,10.0000,94.515000,164.000000,2
"nova timboteua",PA,bed_bath_table,1,133.050000,2.0000,33.150000,99.900000,1
"novo progresso",PA,telephony,2,453.275000,2.0000,32.290000,420.985000,2
"novo repartimento",PA,electronics,1,52.040000,1.0000,37.040000,15.000000,1
"novo repartimento",PA,health_beauty,1,208.120000,6.0000,68.120000,140.000000,1
"oeiras do para",PA,toys,1,84.490000,1.0000,25.690000,58.800000,1
"oeiras do para",PA,home_construction,1,162.970000,1.0000,43.120000,119.850000,1
ourem,PA,computers_accessories,1,66.050000,1.0000,34.150000,31.900000,1
"ourilandia do norte",PA,health_beauty,1,125.230000,1.0000,27.230000,98.000000,1
"ourilandia do norte",PA,sports_leisure,1,63.120000,1.0000,25.630000,37.490000,1
"ourilandia do norte",PA,watches_gifts,1,912.690000,5.0000,32.700000,879.990000,1
"ourilandia do norte",PA,bed_bath_table,1,158.220000,6.0000,33.320000,124.900000,1
"ourilandia do norte",PA,telephony,1,675.090000,6.0000,35.130000,189.900000,1
pacaja,PA,telephony,2,59.120000,5.5000,25.630000,33.490000,2
paragominas,PA,garden_tools,3,229.386667,5.3333,59.756667,169.630000,3
paragominas,PA,telephony,3,48.526667,3.0000,25.366667,23.160000,3
parauapebas,PA,sports_leisure,3,93.023333,1.6667,28.123333,64.900000,2
parauapebas,PA,perfumery,3,132.026667,5.0000,31.430000,100.596667,3
parauapebas,PA,auto,3,133.510000,2.3333,38.550000,94.960000,3
"pau d'arco",PA,cool_stuff,1,83.050000,1.0000,34.150000,48.900000,1
picarra,PA,health_beauty,1,1122.860000,1.0000,30.446667,311.566667,3
picarra,PA,cool_stuff,1,1122.860000,1.0000,16.920000,79.900000,1
placas,PA,telephony,1,87.030000,1.0000,37.040000,49.990000,1
placas,PA,sports_leisure,1,231.550000,4.0000,61.250000,170.300000,1
"porto trombetas",PA,health_beauty,2,150.145000,5.5000,29.245000,120.900000,2
"quatro bocas",PA,agro_industry_and_commerce,1,465.230000,1.0000,55.230000,410.000000,1
"quatro bocas",PA,computers,1,690.680000,4.0000,91.680000,599.000000,1
"quatro bocas",PA,furniture_decor,1,250.510000,3.0000,43.510000,207.000000,1
"quatro bocas",PA,garden_tools,1,159.330000,1.0000,69.340000,89.990000,1
"quatro bocas",PA,luggage_accessories,1,239.040000,3.0000,58.040000,181.000000,1
redencao,PA,sports_leisure,5,225.185000,5.8333,29.501667,150.366667,5
"rio maria",PA,health_beauty,2,168.440000,1.0000,28.450000,139.990000,2
"rondon do para",PA,computers_accessories,3,206.180000,2.3333,67.856667,138.323333,2
"santa barbara do para",PA,office_furniture,1,245.450000,2.0000,65.490000,179.960000,1
"santa isabel do para",PA,bed_bath_table,1,245.120000,1.0000,21.110000,101.450000,1
"santa isabel do para",PA,health_beauty,1,44.830000,4.0000,24.840000,19.990000,1
"santa isabel do para",PA,sports_leisure,1,114.520000,1.0000,29.620000,84.900000,1
"santa isabel do para",PA,telephony,1,74.630000,1.0000,25.630000,49.000000,1
"santa isabel do para",PA,toys,1,328.350000,3.0000,28.360000,299.990000,1
"santa isabel do para",PA,computers_accessories,1,112.120000,5.0000,27.130000,84.990000,1
"santa maria do para",PA,health_beauty,1,44.830000,1.0000,24.840000,19.990000,1
"santa maria do para",PA,electronics,1,120.060000,1.0000,33.060000,87.000000,1
"santana do araguaia",PA,luggage_accessories,1,138.940000,10.0000,36.040000,102.900000,1
"santana do araguaia",PA,fashion_bags_accessories,1,342.650000,3.0000,52.750000,289.900000,1
santarem,PA,telephony,9,84.823333,3.7778,28.184444,56.638889,9
"santo antonio do taua",PA,home_appliances,1,57.740000,1.0000,24.840000,32.900000,1
"sao domingos do araguaia",PA,sports_leisure,1,270.650000,6.0000,43.650000,227.000000,1
"sao felix do xingu",PA,sports_leisure,2,377.790000,6.0000,33.340000,344.450000,2
"sao felix do xingu",PA,housewares,2,165.600000,6.6667,33.056667,87.000000,3
"sao joao de pirabas",PA,bed_bath_table,1,146.120000,1.0000,47.130000,98.990000,1
"sao joao de pirabas",PA,baby,1,159.210000,2.0000,29.310000,129.900000,1
"sao miguel do guama",PA,health_beauty,2,470.015000,7.0000,69.565000,400.450000,2
"sao sebastiao da boa vista",PA,watches_gifts,1,167.950000,1.0000,38.950000,129.000000,1
"sao sebastiao da boa vista",PA,bed_bath_table,1,96.650000,2.0000,26.750000,69.900000,1
"senador jose porfirio",PA,books_general_interest,1,31.630000,1.0000,25.630000,6.000000,1
tailandia,PA,computers_accessories,1,62.485000,1.0000,25.970000,99.000000,1
tailandia,PA,watches_gifts,1,1626.830000,5.0000,35.630000,1591.200000,1
tailandia,PA,cool_stuff,1,344.120000,1.0000,44.130000,299.990000,1
tome-acu,PA,telephony,1,50.620000,1.0000,25.630000,24.990000,1
tracuateua,PA,telephony,1,39.610000,1.0000,25.630000,13.980000,1
tucuma,PA,housewares,1,280.860000,6.0000,97.160000,183.700000,1
tucuma,PA,stationery,1,97.110000,2.0000,37.110000,60.000000,1
tucuma,PA,auto,1,207.260000,4.0000,46.710000,160.550000,1
tucurui,PA,telephony,2,674.315000,1.0000,58.820000,615.495000,2
tucurui,PA,computers_accessories,2,82.730000,2.0000,25.780000,56.950000,2
tucurui,PA,health_beauty,2,896.380000,4.0000,46.980000,849.400000,2
tucurui,PA,housewares,2,139.896000,5.8000,27.552000,19.152000,2
tucurui,PA,perfumery,2,292.815000,1.0000,27.375000,265.440000,2
ulianopolis,PA,health_beauty,1,64.400000,6.0000,37.100000,27.300000,1
uruara,PA,cool_stuff,2,196.440000,1.5000,16.230000,81.660000,2
vigia,PA,furniture_decor,1,84.810000,6.0000,24.910000,59.900000,1
vigia,PA,stationery,1,151.940000,3.0000,53.040000,98.900000,1
"vila dos cabanos",PA,art,1,142.970000,2.0000,42.980000,99.990000,1
"vila dos cabanos",PA,furniture_decor,1,140.090000,2.0000,47.090000,93.000000,1
"vila dos cabanos",PA,health_beauty,1,83.320000,4.0000,18.330000,64.990000,1
"vila dos cabanos",PA,home_appliances,1,231.290000,1.0000,38.040000,193.250000,1
viseu,PA,watches_gifts,1,340.020000,8.0000,39.020000,301.000000,1
xinguara,PA,sports_leisure,3,107.376667,4.0000,25.600000,81.776667,3
"agua branca",PB,sports_leisure,1,209.480000,1.0000,59.490000,149.990000,1
"agua branca",PB,health_beauty,1,106.110000,1.0000,51.110000,55.000000,1
"alagoa grande",PB,cool_stuff,1,178.520000,6.0000,38.530000,139.990000,1
"alagoa nova",PB,watches_gifts,1,164.290000,8.0000,51.290000,113.000000,1
alagoinha,PB,bed_bath_table,1,65.050000,6.0000,34.150000,30.900000,1
alagoinha,PB,sports_leisure,1,274.470000,7.0000,35.470000,239.000000,1
alhandra,PB,auto,2,653.955000,9.0000,135.455000,518.500000,2
arara,PB,bed_bath_table,1,137.140000,6.0000,27.240000,109.900000,1
araruna,PB,perfumery,1,159.850000,1.0000,29.950000,129.900000,1
areia,PB,baby,1,90.750000,9.0000,50.850000,39.900000,1
areia,PB,housewares,1,142.710000,8.0000,62.810000,79.900000,1
areial,PB,watches_gifts,1,194.820000,10.0000,34.920000,159.900000,1
aroeiras,PB,telephony,1,167.480000,6.0000,17.490000,149.990000,1
assuncao,PB,health_beauty,1,132.690000,8.0000,52.690000,80.000000,1
bananeiras,PB,bed_bath_table,1,107.090000,4.0000,34.145000,19.400000,2
bananeiras,PB,computers_accessories,1,124.130000,1.0000,51.230000,72.900000,1
bananeiras,PB,cool_stuff,1,138.240000,4.0000,38.250000,99.990000,1
bananeiras,PB,food,1,66.890000,1.0000,38.990000,27.900000,1
bananeiras,PB,health_beauty,1,36.130000,1.6667,52.740000,55.650000,1
"barra de santa rosa",PB,bed_bath_table,1,291.500000,5.0000,37.100000,254.400000,1
bayeux,PB,toys,1,74.740000,1.0000,24.840000,49.900000,1
bayeux,PB,computers_accessories,1,111.400000,8.0000,20.800000,34.900000,1
bayeux,PB,consoles_games,1,83.900000,1.0000,24.900000,59.000000,1
bayeux,PB,sports_leisure,1,298.310000,1.0000,38.410000,259.900000,1
bayeux,PB,watches_gifts,1,186.000000,1.0000,39.990000,146.010000,1
bayeux,PB,fashion_shoes,1,219.740000,6.0000,38.050000,71.820000,2
belem,PB,health_beauty,1,383.030000,8.0000,53.030000,330.000000,1
"bonito de santa fe",PB,health_beauty,1,162.850000,2.0000,43.250000,119.600000,1
"brejo do cruz",PB,garden_tools,1,1217.780000,10.0000,57.780000,1160.000000,1
"brejo dos santos",PB,health_beauty,1,125.940000,2.0000,35.950000,89.990000,1
cabedelo,PB,luggage_accessories,1,267.740000,2.0000,72.740000,195.000000,1
cabedelo,PB,home_construction,1,371.870000,6.0000,60.620000,311.250000,1
cabedelo,PB,garden_tools,1,93.750000,1.0000,39.850000,53.900000,1
cabedelo,PB,furniture_decor,1,220.810000,1.0000,191.720000,249.900000,1
cabedelo,PB,books_general_interest,1,52.930000,1.0000,22.930000,30.000000,1
cabedelo,PB,bed_bath_table,1,101.590000,10.0000,52.690000,48.900000,1
cajazeiras,PB,furniture_decor,3,412.515000,4.2500,48.622500,195.162500,4
"caldas brandao",PB,auto,1,192.320000,1.0000,53.320000,139.000000,1
"campina grande",PB,health_beauty,9,202.947500,2.8333,40.876667,206.796667,8
"catole do rocha",PB,watches_gifts,1,529.625000,5.0000,59.350000,999.900000,1
"catole do rocha",PB,telephony,1,59.140000,4.0000,34.150000,24.990000,1
"catole do rocha",PB,cool_stuff,1,208.380000,1.0000,34.290000,69.900000,1
"catole do rocha",PB,stationery,1,278.220000,2.0000,39.220000,239.000000,1
"catole do rocha",PB,health_beauty,1,378.610000,1.0000,28.710000,349.900000,1
conceicao,PB,health_beauty,1,120.900000,10.0000,35.910000,84.990000,1
conceicao,PB,electronics,1,54.340000,3.0000,24.840000,29.500000,1
coremas,PB,perfumery,1,91.190000,3.0000,34.200000,56.990000,1
coremas,PB,computers_accessories,1,160.510000,15.0000,10.610000,149.900000,1
coremas,PB,toys,1,115.890000,5.0000,38.090000,77.800000,1
cubati,PB,toys,1,84.900000,2.0000,24.910000,59.990000,1
cubati,PB,health_beauty,1,102.690000,3.0000,26.790000,75.900000,1
cuite,PB,fashion_bags_accessories,1,74.740000,2.0000,24.840000,49.900000,1
cuite,PB,computers,1,657.630000,4.0000,58.630000,599.000000,1
cuite,PB,telephony,1,64.140000,6.0000,34.150000,29.990000,1
"curral de cima",PB,watches_gifts,1,199.000000,4.0000,0.000000,199.000000,1
desterro,PB,auto,1,639.980000,10.0000,80.980000,559.000000,1
esperanca,PB,telephony,2,615.015000,4.5000,54.520000,560.495000,2
fagundes,PB,perfumery,1,220.740000,10.0000,21.840000,198.900000,1
"frei martinho",PB,furniture_decor,1,200.530000,4.0000,40.630000,159.900000,1
"frei martinho",PB,stationery,1,192.680000,1.0000,83.680000,109.000000,1
guarabira,PB,computers_accessories,2,68.055000,1.0000,15.655000,52.400000,2
guarabira,PB,garden_tools,2,92.835000,4.5000,37.935000,54.900000,2
ibiara,PB,watches_gifts,1,321.980000,10.0000,43.980000,278.000000,1
imaculada,PB,auto,1,138.170000,1.0000,47.170000,91.000000,1
imaculada,PB,sports_leisure,1,218.720000,3.0000,58.730000,159.990000,1
imaculada,PB,bed_bath_table,1,115.020000,1.0000,25.120000,89.900000,1
inga,PB,health_beauty,1,169.990000,1.0000,39.990000,130.000000,1
itaporanga,PB,computers_accessories,2,116.640000,2.6667,42.833333,94.566667,2
jerico,PB,auto,1,113.080000,1.0000,38.080000,75.000000,1
"joao pessoa",PB,health_beauty,35,241.144324,4.6486,29.550541,206.587027,29
"junco do serido",PB,perfumery,1,105.040000,5.0000,25.050000,79.990000,1
"junco do serido",PB,furniture_decor,1,213.380000,1.0000,53.480000,159.900000,1
juripiranga,PB,furniture_living_room,1,157.990000,1.0000,88.000000,69.990000,1
juru,PB,telephony,1,919.380000,1.0000,29.380000,890.000000,1
lagoa,PB,health_beauty,1,180.760000,1.0000,70.760000,110.000000,1
lucena,PB,stationery,1,127.170000,1.0000,38.170000,89.000000,1
"mae d'agua",PB,telephony,1,90.890000,3.0000,51.000000,39.890000,1
mamanguape,PB,office_furniture,1,597.440000,10.0000,69.370000,79.990000,1
mamanguape,PB,luggage_accessories,1,160.300000,1.0000,38.400000,121.900000,1
mamanguape,PB,industry_commerce_and_business,1,117.140000,10.0000,30.140000,87.000000,1
mamanguape,PB,health_beauty,1,131.820000,6.0000,20.830000,110.990000,1
mamanguape,PB,furniture_decor,1,204.160000,1.0000,27.080000,75.000000,1
mamanguape,PB,computers_accessories,1,195.610000,1.0000,15.710000,179.900000,1
manaira,PB,health_beauty,1,147.400000,1.0000,57.400000,90.000000,1
mari,PB,computers_accessories,1,200.350000,2.0000,20.450000,179.900000,1
mari,PB,electronics,1,47.800000,1.0000,34.150000,13.650000,1
mari,PB,auto,1,94.650000,1.0000,23.650000,71.000000,1
montadas,PB,health_beauty,1,120.900000,1.0000,35.910000,84.990000,1
"nova floresta",PB,office_furniture,1,155.000000,3.0000,25.400000,129.600000,1
passagem,PB,garden_tools,1,1265.830000,10.0000,66.830000,1199.000000,1
patos,PB,perfumery,3,323.586667,7.3333,33.793333,141.630000,3
paulista,PB,cool_stuff,1,525.460000,8.0000,49.860000,475.600000,1
"pedra branca",PB,telephony,1,95.840000,1.0000,50.850000,44.990000,1
"pedra lavrada",PB,baby,1,87.900000,3.0000,37.900000,50.000000,1
"pedras de fogo",PB,auto,1,111.430000,2.0000,21.430000,90.000000,1
"pedras de fogo",PB,furniture_decor,1,93.200000,1.0000,23.210000,69.990000,1
pianco,PB,garden_tools,1,2324.990000,10.0000,124.990000,2200.000000,1
picui,PB,telephony,1,64.140000,3.0000,34.150000,29.990000,1
picui,PB,furniture_decor,1,157.570000,1.0000,83.470000,78.000000,1
pilar,PB,health_beauty,1,96.950000,1.0000,37.960000,58.990000,1
pirpirituba,PB,computers,1,686.125000,4.5000,32.250000,1340.000000,1
"pitanga de estrada",PB,health_beauty,1,154.830000,3.0000,34.830000,120.000000,1
pitimbu,PB,small_appliances,1,455.110000,6.0000,66.210000,388.900000,1
pocinhos,PB,sports_leisure,1,154.720000,10.0000,24.860000,52.500000,1
pocinhos,PB,cool_stuff,1,135.920000,1.0000,36.020000,99.900000,1
pocinhos,PB,electronics,1,61.280000,1.0000,42.380000,18.900000,1
pombal,PB,cool_stuff,2,223.080000,4.0000,83.680000,139.400000,1
prata,PB,luggage_accessories,1,75.730000,1.0000,20.830000,54.900000,1
"princesa isabel",PB,housewares,1,344.620000,3.0000,43.310000,129.000000,1
puxinana,PB,watches_gifts,1,271.030000,5.0000,52.030000,219.000000,1
queimadas,PB,watches_gifts,2,484.330000,8.0000,45.330000,439.000000,2
remigio,PB,computers_accessories,1,169.920000,2.0000,20.020000,149.900000,1
"riacho de santo antonio",PB,watches_gifts,1,159.600000,1.0000,29.700000,129.900000,1
"rio tinto",PB,baby,1,135.220000,2.0000,25.320000,109.900000,1
"rio tinto",PB,health_beauty,1,355.030000,1.0000,25.030000,330.000000,1
"santa cecilia",PB,computers_accessories,1,166.710000,2.0000,16.810000,149.900000,1
"santa luzia",PB,food,1,64.310000,4.0000,29.620000,99.000000,1
"santa luzia",PB,bed_bath_table,1,63.340000,5.0000,24.840000,38.500000,1
"santa luzia",PB,housewares,1,93.210000,1.0000,34.210000,59.000000,1
"santa luzia",PB,furniture_decor,1,85.570000,6.0000,35.670000,49.900000,1
"santa luzia",PB,computers_accessories,1,89.750000,3.0000,50.850000,38.900000,1
"santa rita",PB,health_beauty,3,308.200000,8.0000,39.546667,268.653333,3
"santo andre",PB,luggage_accessories,1,90.900000,2.0000,36.000000,54.900000,1
"sao bentinho",PB,health_beauty,1,69.150000,3.0000,34.150000,35.000000,1
"sao bento",PB,health_beauty,2,277.295000,4.5000,52.800000,224.495000,2
"sao francisco",PB,bed_bath_table,1,141.750000,5.0000,52.750000,89.000000,1
"sao jose dos cordeiros",PB,sports_leisure,1,258.030000,6.0000,78.030000,180.000000,1
